@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute class {0,1}

@data
-2.971017999999999937e+00,1.178057300000000041e+01,3.541541000000000050e+00,1.907889700000000133e+01,-1.379264700000000055e+01,8.066879999999999384e+00,6.276693800000000323e+01,2.506710199999999844e+01,4.407459899999999919e+01,-7.644656999999999591e+00,6.982836999999999961e+00,-7.079058999999999990e+00,6.230832999999999622e+00,3.197661000000000087e+00,-3.763724999999999987e+00,6.330632999999999733e+00,2.412004000000000037e+00,-2.465029999999999999e-01,-3.254640999999999895e+00,1.463392999999999944e+01,2.471009999999999873e-01,9.764174999999999827e+00,4.736524000000000179e+00,-5.036584000000000394e+00,2.401396000000000086e+00,-3.685504399999999947e+01,3.334234299999999962e+01,2.677272900000000178e+01,-9.623369000000000284e+00,1.267610999999999954e+01,-1.012104899999999930e+01,-1.596218900000000041e+01,1.589787300000000059e+01,-3.066212000000000160e+00,5.718787999999999982e+00,3.584632000000000041e+00,0
-5.655178000000000260e+00,1.341917999999999944e+00,-6.680689000000000100e+00,8.303013999999999228e+00,-9.020519000000000176e+00,7.342806999999999640e+00,2.969396800000000169e+01,6.507582000000000200e+00,2.080957400000000135e+01,-1.256029999999999980e+00,1.239781600000000061e+01,-3.913825999999999805e+00,5.251680000000000348e+00,2.507911000000000001e+00,-3.534546999999999883e+00,5.341287000000000340e+00,2.009977000000000125e+00,6.187900000000000345e-02,2.105153200000000169e+01,7.095749999999999780e+00,1.341485999999999956e+00,4.553463999999999956e+00,3.336567000000000061e+00,-4.542930000000000135e+00,2.318330000000000002e+00,5.138423999999999658e+00,2.846367499999999851e+01,9.350184999999999746e+00,1.312085000000000079e+01,7.403601000000000099e+00,-5.657714000000000354e+00,1.233120999999999912e+00,1.027890000000000015e+01,6.815711000000000297e+00,4.384301999999999921e+00,3.241814000000000195e+00,0
-2.395496000000000070e+00,4.723628999999999856e+00,-7.525049000000000099e+00,-6.270869999999999500e-01,-1.054168600000000033e+01,1.415809699999999971e+01,1.646124800000000121e+01,1.089674199999999971e+01,-1.103145000000000042e+00,-6.700409999999999755e+00,1.149387600000000020e+01,-6.082540999999999976e+00,1.009063399999999966e+01,4.529352000000000267e+00,-5.074036000000000435e+00,5.306930000000000369e+00,2.617478999999999889e+00,1.021419999999999967e-01,1.018023499999999970e+01,1.386214299999999966e+01,3.405513000000000012e+00,4.330192000000000263e+00,5.365490000000000315e+00,-4.809865000000000279e+00,2.180648000000000142e+00,-3.143288000000000082e+00,1.566197999999999979e+01,8.066810000000000258e+00,7.912047000000000274e+00,1.161962399999999995e+01,-8.811038999999999177e+00,-9.600559000000000509e+00,1.017830000000000013e+00,-4.408853999999999829e+00,9.372388000000000829e+00,5.819136999999999560e+00,0
-2.198049999999999837e+00,5.728854000000000113e+00,-1.259497000000000000e+01,-5.468430999999999820e+00,-1.088884000000000007e+01,9.491797999999999291e+00,2.424682999999999922e+00,6.543307000000000428e+00,-8.312186999999999770e+00,-9.610310000000000130e+00,6.581731000000000442e+00,-4.856592000000000020e+00,8.220276999999999390e+00,3.752397999999999900e+00,-3.308269000000000126e+00,3.793108000000000146e+00,1.937548000000000048e+00,-5.721000000000000391e-03,-2.129933999999999994e+00,6.556162999999999741e+00,-2.273223999999999911e+00,8.875619000000000369e+00,4.692666000000000004e+00,-5.069608999999999810e+00,2.342172999999999838e+00,-1.843436000000000075e+00,1.329787400000000019e+01,6.666210999999999665e+00,5.769014999999999560e+00,1.487077900000000064e+01,-1.506696099999999916e+01,-1.168047699999999978e+01,-2.083143999999999885e+00,-5.999541999999999931e+00,9.125422000000000367e+00,3.478801999999999950e+00,0
-1.635294000000000025e+01,4.593380999999999936e+00,-3.048745800000000017e+01,-1.052008299999999963e+01,-1.186443500000000029e+01,4.790485999999999578e+00,-4.528510999999999953e+00,1.774997300000000067e+01,-3.427615500000000281e+01,-6.701388999999999818e+00,1.237995199999999940e+01,-6.915263999999999633e+00,5.319179000000000102e+00,3.583137999999999934e+00,-4.585538999999999810e+00,4.516161000000000314e+00,2.175495000000000179e+00,7.915999999999999426e-02,7.025130000000000541e-01,4.714749999999999774e-01,-6.219006000000000256e+00,5.436134000000000022e+00,3.029779000000000000e+00,-5.799888000000000154e+00,2.814173999999999953e+00,-3.559646599999999950e+01,6.633657499999999629e+01,4.108352800000000116e+01,-4.336205999999999783e+00,9.987073999999999785e+00,-7.006389999999999674e+00,-2.061377600000000143e+01,2.802714599999999834e+01,-4.579047000000000089e+00,5.674004000000000048e+00,3.835770000000000124e+00,0
-3.202147999999999683e+01,9.847675000000000622e+00,-3.585551999999999850e+01,7.892970000000000041e+00,-1.210122400000000020e+01,6.563790000000000013e+00,-1.127884300000000017e+01,2.244427299999999903e+01,-3.432184500000000327e+01,-8.370219000000000520e+00,5.846236000000000210e+00,-6.975101999999999691e+00,5.831300999999999846e+00,3.096194999999999808e+00,-4.059359999999999857e+00,3.766881000000000146e+00,1.658776000000000028e+00,2.374199999999999922e-02,1.227150600000000047e+01,1.426298700000000075e+01,4.997103000000000073e+00,7.545580000000000176e+00,5.702740999999999616e+00,-5.041927000000000270e+00,2.362959000000000032e+00,-4.029508400000000279e+01,2.641634699999999825e+01,2.612539599999999851e+01,2.990915999999999908e+00,8.062922000000000367e+00,-1.518658699999999939e+01,-1.986527500000000046e+01,2.136146000000000100e+01,3.428631000000000206e+00,3.709016000000000091e+00,4.586261000000000365e+00,0
-3.893240699999999777e+01,-1.367112099999999941e+01,-2.005626200000000026e+01,-7.874521999999999800e+00,-6.400025000000000297e+00,7.832755999999999830e+00,1.737155299999999869e+01,7.063738999999999990e+00,8.751464999999999606e+00,-1.259184499999999929e+01,1.022555900000000051e+01,-7.315299000000000440e+00,3.092457000000000011e+00,3.128372000000000153e+00,-5.823182000000000080e+00,3.809762999999999789e+00,2.111216999999999899e+00,-9.681199999999999528e-02,-7.761529999999999818e-01,1.135791200000000067e+01,-1.319374000000000047e+00,9.487985999999999365e+00,5.031168000000000085e+00,-5.848766000000000354e+00,3.342627999999999933e+00,-3.934866999999999848e+01,1.487031200000000020e+01,2.044749799999999951e+01,-1.446423300000000012e+01,9.209939000000000320e+00,-1.370103499999999919e+01,-8.134487599999999929e+01,-3.258940100000000228e+01,-5.871775900000000092e+01,6.864498000000000211e+00,3.588350000000000151e+00,0
6.868019999999999570e+00,1.930983000000000160e+01,4.733308000000000071e+00,1.374635100000000065e+01,-9.065053999999999945e+00,5.061632999999999605e+00,2.417630399999999824e+01,7.794588000000000072e+00,1.834075999999999951e+01,-1.881877300000000020e+01,9.704833000000000709e+00,-4.251158000000000214e+00,4.283638999999999974e+00,2.355865999999999794e+00,-4.804414000000000406e+00,5.322629000000000055e+00,1.770381999999999900e+00,-3.479899999999999660e-02,1.292746400000000051e+01,1.037779399999999974e+01,-1.619710000000000039e-01,6.768034000000000106e+00,4.357262000000000413e+00,-4.539278000000000368e+00,2.219421999999999784e+00,1.512360199999999999e+01,4.996849100000000021e+01,1.367559600000000053e+01,2.661984400000000051e+01,1.124496800000000007e+01,-1.389458199999999977e+01,-2.633412399999999920e+01,-4.486246000000000400e+00,-1.823210500000000067e+01,6.136209000000000024e+00,3.817607999999999890e+00,0
1.318974799999999981e+01,2.392469799999999935e+01,1.581983499999999943e+01,2.742364200000000096e+01,-7.832533999999999885e+00,9.908165999999999585e+00,3.784904199999999719e+01,6.873922000000000310e+00,2.932601400000000069e+01,-5.487294999999999590e+00,6.773979999999999890e+00,-2.435985000000000067e+00,1.029213999999999984e+01,3.178110000000000213e+00,-3.273568000000000033e+00,3.059762000000000093e+00,1.619474999999999998e+00,-1.927099999999999994e-02,1.654017999999999944e+01,1.049487300000000012e+01,4.619623999999999953e+00,5.823553000000000424e+00,6.711642999999999581e+00,-7.592869000000000312e+00,2.591556999999999888e+00,2.347084999999999866e+01,3.584555799999999692e+01,5.872249000000000052e+00,2.963885300000000100e+01,7.131292000000000186e+00,-5.846551999999999971e+00,-8.215695000000000192e+00,2.246040999999999954e+00,-3.476148999999999933e+00,3.078323000000000143e+00,2.916798000000000002e+00,0
8.627060000000000173e+00,1.994079999999999941e+01,1.484323200000000043e+01,2.180764200000000130e+01,-3.148829999999999796e+00,6.664924000000000071e+00,4.023389399999999938e+01,5.528308000000000000e+00,3.120387699999999853e+01,-3.763687000000000005e+00,6.098656000000000077e+00,-4.593020000000000103e+00,4.543276999999999788e+00,2.672820999999999891e+00,-6.304571000000000147e+00,6.863762000000000363e+00,3.343933999999999962e+00,1.403260000000000063e-01,2.663110700000000008e+01,2.123111999999999888e+00,-1.605780999999999903e+00,6.237004999999999910e+00,6.559156999999999904e+00,-5.808127999999999957e+00,2.890057999999999794e+00,1.642371500000000140e+01,4.621876900000000177e+01,1.110176399999999930e+01,3.457868700000000217e+01,3.634783999999999793e+00,-1.981769699999999901e+01,-2.180972999999999828e+00,4.688646000000000313e+00,9.980310000000000015e-01,2.408351999999999826e+00,2.810273000000000021e+00,0
-2.166648500000000155e+01,-3.242678999999999867e+00,-3.068995400000000018e+01,-1.357293400000000005e+01,-5.021288000000000196e+00,9.998744000000000298e+00,2.238361099999999837e+01,2.254986600000000152e+01,-1.410151199999999960e+01,-3.630024000000000139e+00,5.481953999999999994e+00,-4.958573999999999593e+00,8.528539000000000314e+00,3.825863000000000014e+00,-4.822180000000000355e+00,5.298013000000000083e+00,2.430696999999999885e+00,6.145400000000000168e-02,-1.879029999999999867e-01,5.054630999999999652e+00,-1.203311999999999937e+00,2.937606000000000162e+00,4.754045999999999772e+00,-4.293700000000000294e+00,2.266061999999999799e+00,-3.687753299999999967e+01,3.219437200000000132e+01,2.651570299999999847e+01,-1.259326199999999929e+01,8.155409999999999826e+00,-1.455825699999999934e+01,-1.465972799999999943e+01,8.204060999999999382e+00,-2.062451999999999952e+00,2.034304999999999808e+00,5.466199999999999726e+00,0
-3.222264799999999951e+01,-1.335744200000000070e+01,-4.112038199999999932e+01,-2.548997999999999919e+01,-2.046031000000000155e+00,6.388869999999999827e+00,-7.564788000000000068e+00,8.697190000000000865e+00,-2.172358499999999992e+01,4.395800000000000263e-01,1.763044999999999973e+00,-3.955614000000000186e+00,9.266223999999999350e+00,2.963013999999999815e+00,-3.552299999999999791e+00,5.306212000000000373e+00,1.947888000000000064e+00,-3.877499999999999697e-02,-1.272133900000000040e+01,8.241265000000000285e+00,3.001583999999999808e+00,5.269447999999999688e+00,3.794960999999999807e+00,-5.067516999999999605e+00,1.970561000000000007e+00,-5.120496500000000140e+01,-1.520940200000000075e+01,1.352942000000000000e+01,-3.023970100000000016e+01,9.777770000000000294e+00,-1.121612700000000018e+01,-1.326164600000000071e+01,5.493466999999999878e+00,-4.920168999999999571e+00,4.937624999999999709e+00,4.242720000000000269e+00,0
-1.082919799999999988e+01,4.185670000000000224e-01,-2.026830299999999951e+01,-1.344763999999999982e+01,-1.149151600000000073e+01,6.602209000000000216e+00,2.486214199999999863e+01,1.174060700000000068e+01,9.599636000000000280e+00,-4.447969999999999979e-01,7.956616999999999607e+00,-5.559199999999999697e+00,5.785574999999999690e+00,3.438982000000000205e+00,-4.782720000000000304e+00,4.060999999999999943e+00,1.812807000000000057e+00,-5.668700000000000128e-02,3.852618999999999794e+00,6.199046000000000056e+00,3.167445999999999984e+00,7.111691000000000429e+00,2.957009999999999916e+00,-4.562323000000000128e+00,2.313614999999999977e+00,-5.416832000000000313e+00,-1.460213999999999901e+00,1.588993000000000100e+00,-3.295364999999999878e+00,6.923156999999999783e+00,-1.182784900000000050e+01,2.717081999999999997e+00,1.014875600000000055e+01,7.012941999999999787e+00,7.478729999999999656e+00,2.009377000000000191e+00,0
-8.246527000000000385e+00,1.549759000000000109e+00,-1.771839200000000147e+01,-1.331605300000000014e+01,-1.270592700000000086e+01,9.970985999999999905e+00,1.794123499999999893e+01,6.827684999999999782e+00,6.194408000000000136e+00,-4.322758000000000322e+00,9.732324000000000197e+00,-2.464974000000000220e+00,5.874248999999999832e+00,2.207333000000000212e+00,-3.537965999999999944e+00,3.787710999999999828e+00,1.990642999999999940e+00,5.966400000000000176e-02,2.772079999999999878e+00,9.608869000000000327e+00,7.885670000000000179e-01,7.570797999999999917e+00,4.072290999999999883e+00,-6.826628000000000362e+00,2.717867000000000033e+00,-9.905805000000000859e+00,2.108074500000000029e+01,1.257606900000000039e+01,1.190328999999999970e+00,1.086003799999999941e+01,-9.445657000000000636e+00,1.435429000000000066e+00,1.488049200000000027e+01,7.152408999999999573e+00,2.482401999999999997e+00,2.648712000000000177e+00,0
-3.849616000000000327e+01,-2.279719100000000154e+01,-1.499786000000000064e+00,5.275871999999999673e+00,-9.373749000000000109e+00,6.614152999999999949e+00,2.542597999999999914e+01,8.450129999999999697e+00,1.293101700000000065e+01,-8.323437999999999448e+00,6.945807000000000286e+00,-1.030913299999999921e+01,8.463879000000000374e+00,3.902556999999999832e+00,-5.318410000000000082e+00,4.546802999999999706e+00,1.888090999999999964e+00,8.808499999999999663e-02,-1.476945399999999964e+01,1.165865999999999936e+01,-4.385905000000000165e+00,5.840912000000000326e+00,3.650561000000000167e+00,-7.632469000000000392e+00,3.112665999999999933e+00,-3.164356000000000169e+00,5.739485000000000170e+00,3.514565999999999857e+00,1.813722000000000056e+00,8.214707999999999899e+00,-1.073938700000000068e+01,2.849530499999999833e+01,4.242996000000000123e+01,3.283031400000000133e+01,6.290507999999999988e+00,3.228695000000000093e+00,0
-3.267406100000000180e+01,-1.878414000000000073e+01,-1.840336999999999890e+00,1.206417899999999932e+01,-1.424180999999999919e+01,1.002593899999999927e+01,1.345209299999999963e+01,7.945745999999999754e+00,3.559679000000000038e+00,-1.014375399999999949e+01,5.326431000000000360e+00,-3.573920000000000208e+00,7.860598999999999670e+00,2.979316999999999993e+00,-5.575910999999999618e+00,5.311563999999999730e+00,2.027267000000000152e+00,-3.706799999999999679e-02,-6.179930999999999841e+00,3.903639999999999888e-01,-5.681251999999999747e+00,6.655301999999999829e+00,6.093389000000000166e+00,-8.380527999999999977e+00,3.216085999999999778e+00,-4.414546999999999777e+00,1.110927200000000070e+01,5.767990000000000173e+00,1.622889999999999944e+00,7.642996000000000123e+00,-1.001582999999999934e+01,1.462343300000000035e+01,2.398377999999999943e+01,2.021908699999999826e+01,6.373080999999999996e+00,4.297184999999999810e+00,0
-1.129568800000000017e+01,1.009980299999999964e+01,-1.080527000000000015e+00,1.928067100000000167e+01,-3.052827999999999875e+00,6.498755000000000059e+00,-1.171647000000000105e+00,5.938788999999999874e+00,-1.011669999999999980e+01,-5.239954000000000001e+00,1.145543900000000015e+01,-7.715347000000000399e+00,6.798030999999999935e+00,3.719247000000000192e+00,-5.325768000000000058e+00,5.822567000000000270e+00,2.120845000000000091e+00,4.840099999999999958e-02,-6.734040000000000026e-01,9.095100000000000406e-01,-3.460090999999999806e+00,6.298184000000000005e+00,2.801503999999999994e+00,-4.821180000000000021e+00,2.188610999999999862e+00,-1.211545300000000047e+01,5.775066799999999745e+01,2.790408599999999950e+01,1.438349900000000048e+01,7.679407000000000316e+00,-9.025313999999999837e+00,9.046644999999999825e+00,4.571801899999999819e+01,2.531464499999999873e+01,2.709888999999999992e+00,4.029199000000000197e+00,0
-2.527583500000000072e+01,-1.552868600000000043e+01,-1.521139499999999956e+01,-2.464682999999999957e+00,-9.905874999999999986e+00,8.381057000000000201e+00,-1.711381000000000041e+00,1.086526800000000037e+01,-1.696525499999999909e+01,-2.363284999999999858e+00,1.403413499999999914e+01,-7.732263999999999804e+00,7.693717999999999613e+00,3.897180000000000089e+00,-4.568985999999999770e+00,4.544938000000000144e+00,2.000465999999999855e+00,-7.507400000000000184e-02,-8.728882000000000474e+00,-2.442992999999999970e+00,-7.572944999999999816e+00,8.078143999999999991e+00,4.980976000000000070e+00,-6.581966000000000427e+00,2.936151999999999873e+00,-3.358842800000000040e+01,1.625825000000000076e+00,1.446110000000000007e+01,-1.318140099999999926e+01,8.261029999999999873e+00,-1.196226799999999990e+01,-5.735930999999999891e+00,7.424049000000000120e+00,5.567889999999999784e-01,5.629050999999999583e+00,3.116861000000000104e+00,0
-2.048205099999999845e+01,-4.971777999999999587e+00,-7.158045999999999687e+00,4.998014999999999652e+00,-1.223070700000000066e+01,1.182202900000000056e+01,-3.767831999999999848e+00,7.963273000000000046e+00,-1.605483699999999914e+01,-5.115104999999999791e+00,1.121041999999999916e+01,-9.845649999999999125e+00,4.395556000000000019e+00,3.073485999999999940e+00,-5.333889000000000102e+00,5.827194000000000429e+00,2.301219999999999821e+00,-5.068500000000000089e-02,1.164983999999999931e+01,7.007804000000000144e+00,-1.389142000000000099e+00,7.908381000000000327e+00,4.212331999999999965e+00,-5.820408999999999722e+00,3.358204000000000189e+00,-7.166411000000000087e+00,1.726388499999999837e+01,8.908160000000000522e+00,2.869377000000000066e+00,9.351648000000000849e+00,-6.254730999999999597e+00,3.313139000000000056e+00,1.392372800000000055e+01,8.218258999999999759e+00,6.087042000000000286e+00,3.244321999999999928e+00,0
2.917660999999999838e+00,1.649551599999999851e+01,1.076448800000000006e+01,2.194462599999999952e+01,-1.068016599999999983e+01,3.072246999999999950e+00,1.213899600000000056e+01,1.019182600000000072e+01,-1.872246999999999995e+00,-1.129321200000000047e+01,8.071839999999999904e+00,-9.840187000000000239e+00,4.079780999999999658e+00,4.165517000000000358e+00,-6.075617000000000267e+00,4.301332000000000377e+00,2.268383000000000038e+00,1.453699999999999957e-02,2.000575500000000062e+01,1.274430899999999944e+01,-3.930770000000000097e-01,7.202905000000000335e+00,3.477866999999999820e+00,-4.053348999999999869e+00,2.250945000000000196e+00,1.327561999999999909e+00,2.904395099999999985e+01,1.041130700000000076e+01,1.467850499999999947e+01,6.636415000000000397e+00,-1.164330999999999960e+01,5.399867000000000417e+00,2.230967599999999962e+01,1.479020200000000074e+01,3.017549999999999955e+00,2.141887000000000096e+00,0
