@relation Sub1_A_32_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute class {0,1}

@data
3.161826000000000025e+00,4.307020999999999766e+00,-2.080575209999999970e+03,-1.772050132999999960e+03,1.152749570000000006e+02,4.082849900000000076e+01,4.845629000000000275e+01,-7.032756100000000288e+01,3.192707400000000106e+01,-2.913054100000000091e+01,1.165853700000000082e+01,1.152423800000000043e+01,1
3.823697999999999819e+00,1.683791999999999955e+00,-1.813497757000000092e+03,-1.690386465000000044e+03,4.391719299999999748e+01,1.357577900000000071e+01,2.171463299999999919e+01,-5.379784500000000236e+01,2.038406700000000171e+01,-1.690861400000000003e+01,1.927909400000000062e+01,9.394040000000000390e+00,1
3.708852999999999955e+00,9.928010999999999697e+00,-1.872888468000000103e+03,-1.698446572999999944e+03,6.208934699999999651e+01,1.250029629999999941e+02,6.582174399999999537e+01,-4.532442700000000002e+01,2.009240700000000146e+01,-2.540582200000000057e+01,1.748367500000000163e+01,1.138352399999999953e+01,1
2.879427000000000181e+00,3.784673000000000176e+00,-1.601919012000000066e+03,-1.141439912999999933e+03,1.690438389999999913e+02,4.916796200000000283e+01,6.128411200000000036e+01,-1.258723700000000036e+02,4.531504000000000332e+01,-3.520924800000000232e+01,1.218343100000000057e+01,1.239540500000000023e+01,1
2.936468000000000078e+00,5.047962000000000060e+00,-1.184432187999999996e+03,-8.987432199999999511e+02,1.243444640000000021e+02,9.077361000000000502e+01,7.640361000000000047e+01,-4.668393499999999818e+01,2.669995799999999875e+01,-3.883120900000000120e+01,3.806459900000000118e+01,1.702914000000000172e+01,1
3.245967999999999964e+00,5.731161000000000172e+00,-5.068226779999999962e+02,-3.394040560000000255e+02,6.784658600000000206e+01,2.590480099999999908e+01,2.897714799999999968e+01,-3.609441799999999745e+01,2.528012199999999865e+01,-2.821095700000000051e+01,9.362980999999999554e+00,1.035267299999999935e+01,1
2.417600999999999889e+00,3.894047000000000036e+00,-3.651853189999999927e+02,1.736368060000000071e+02,1.958946779999999990e+02,9.471814799999999934e+01,5.608862500000000040e+01,-6.730634299999999826e+01,4.265394700000000228e+01,-4.505802899999999767e+01,2.316073700000000102e+01,1.655715700000000012e+01,1
2.680356999999999879e+00,1.647580000000000044e+00,-5.861343580000000202e+02,-1.243463289999999972e+02,1.978833830000000091e+02,1.226145939999999968e+02,6.638274099999999578e+01,-5.997246799999999922e+01,3.210953800000000058e+01,-2.338986399999999932e+01,2.516072499999999934e+01,1.366216999999999970e+01,1
2.985631999999999842e+00,3.994587000000000110e+00,-5.199894090000000233e+02,-2.720366139999999859e+02,9.497068500000000313e+01,3.542507799999999918e+01,5.120934700000000106e+01,-2.669829000000000008e+01,1.815149699999999910e+01,-2.176066900000000004e+01,1.649383200000000116e+01,1.212273500000000048e+01,1
2.838426000000000116e+00,3.014944999999999986e+00,-1.507253269999999929e+02,2.830014709999999809e+02,1.745236649999999941e+02,5.812793700000000285e+01,5.911666100000000057e+01,-6.026136000000000337e+01,3.286485799999999813e+01,-2.077184400000000153e+01,2.142156100000000052e+01,1.157751799999999953e+01,1
3.365263000000000115e+00,1.707643000000000022e+00,-4.145539079999999785e+02,4.384414300000000253e+01,1.885724940000000061e+02,5.564928400000000153e+01,2.045174499999999895e+01,-3.445456399999999775e+01,3.066030500000000103e+01,-3.663115499999999969e+01,3.197385900000000092e+01,1.408670000000000044e+01,1
1.872908000000000017e+00,1.726804000000000006e+00,-6.095813640000000078e+02,-4.546908109999999965e+02,7.436525600000000225e+01,4.298188999999999993e+01,3.517121000000000208e+01,-6.181184600000000273e+01,5.050616399999999828e+01,-2.980942699999999945e+01,3.051511500000000154e+01,1.706800700000000148e+01,1
4.150515000000000398e+00,4.159507999999999761e+00,-6.329290899999999738e+02,-2.421110020000000134e+02,1.429272379999999885e+02,8.849795999999999552e+00,1.183984500000000040e+01,-3.984415899999999766e+01,1.719506300000000110e+01,-2.322200799999999887e+01,1.797405300000000139e+01,1.022762099999999919e+01,1
2.486229999999999940e+00,5.521868000000000443e+00,-5.973746740000000273e+02,-3.834612720000000081e+02,7.960534800000000644e+01,-3.851234999999999964e+00,5.870382800000000145e+01,-4.363309300000000235e+01,2.265270200000000145e+01,-3.275387899999999775e+01,2.847653000000000034e+01,1.409491099999999975e+01,1
2.109674000000000049e+00,4.627841000000000093e+00,-4.969935970000000225e+02,-2.835659899999999922e+01,1.715833800000000053e+02,9.944819999999999771e-01,2.580424800000000118e+01,-5.960517600000000016e+01,2.133863600000000105e+01,-1.664556699999999978e+01,1.171234399999999987e+01,8.532522999999999413e+00,1
3.648744999999999905e+00,3.875992000000000104e+00,-4.944826289999999744e+02,2.077837099999999992e+01,1.878029710000000136e+02,1.257964280000000059e+02,5.758734799999999865e+01,-2.088436199999999943e+01,3.559169299999999936e+01,-1.692040700000000086e+01,4.298977500000000163e+01,1.492388399999999926e+01,1
3.572468999999999895e+00,2.020162000000000013e+00,-3.238385319999999865e+02,3.151613150000000019e+02,2.452973749999999882e+02,6.940632200000000296e+01,1.062311729999999983e+02,-8.117275300000000016e+01,4.662990200000000129e+01,-3.964837899999999848e+01,2.773043099999999939e+01,1.658457699999999946e+01,1
3.465975999999999946e+00,3.539727000000000068e+00,-9.514509900000000187e+01,2.502652180000000044e+02,1.256017240000000044e+02,2.454954800000000148e+01,5.540588499999999783e+01,-4.885538900000000240e+01,3.754121700000000317e+01,-3.161938500000000118e+01,2.991227599999999853e+01,1.533441000000000010e+01,1
2.662687000000000026e+00,5.501909999999999634e+00,-1.713606660000000090e+02,1.332689880000000073e+02,1.082851409999999959e+02,1.397609459999999899e+02,7.221583099999999433e+01,-4.976906400000000019e+01,3.756413400000000280e+01,-2.983461499999999944e+01,2.815312700000000135e+01,1.446931099999999937e+01,1
4.719782999999999618e+00,8.781150000000000233e+00,1.664655030000000124e+02,3.150263249999999857e+02,6.204719099999999798e+01,2.455309999999999993e-01,2.284240600000000043e+01,-3.145127199999999945e+01,1.578118300000000040e+01,-9.354378999999999778e+00,9.281719999999999970e+00,5.592685999999999602e+00,1
4.452228999999999992e+00,3.311834000000000167e+00,2.976661070000000109e+02,3.579459170000000086e+02,2.267020600000000030e+01,2.116339599999999876e+01,1.552951400000000071e+01,-7.951915999999999762e+00,1.430353000000000030e+01,-8.582242000000000814e+00,1.320076199999999922e+01,5.814148999999999567e+00,1
4.080076000000000036e+00,5.117421000000000220e+00,6.030197799999999830e+01,2.082230969999999957e+02,5.950524399999999758e+01,4.268958599999999848e+01,3.083632300000000015e+01,-8.078348999999999336e+00,6.940688999999999886e+00,-1.282468100000000000e+01,1.421108000000000082e+01,7.653871999999999787e+00,1
3.050739999999999785e+00,5.675356999999999985e+00,-2.258205900000000099e+01,2.126644139999999936e+02,8.456725099999999884e+01,4.660330400000000139e+01,3.157668599999999870e+01,-2.673473900000000114e+01,2.124029499999999970e+01,-1.542949699999999957e+01,2.557388800000000018e+01,1.140063699999999969e+01,1
1.550065999999999944e+00,3.872495999999999938e+00,-2.347178879999999879e+02,-1.135896050000000059e+02,5.151709000000000316e+01,2.286807599999999852e+01,2.323869799999999941e+01,-2.006041000000000185e+00,2.299279599999999846e+01,-1.511156700000000086e+01,1.935552300000000159e+01,8.920019999999999172e+00,1
2.850594000000000072e+00,3.678894000000000108e+00,-2.052469330000000127e+02,-3.498430299999999704e+01,6.437260600000000466e+01,2.306510600000000011e+01,3.166608199999999940e+01,-3.439205199999999962e+01,1.234862799999999972e+01,-1.246394399999999969e+01,5.681443999999999939e+00,5.371256999999999948e+00,1
2.123423999999999978e+00,4.808805000000000440e+00,-1.549906330000000025e+02,8.525502400000000591e+01,9.606175199999999847e+01,3.867688299999999657e+01,3.078055000000000163e+01,-1.622500700000000151e+01,2.082260899999999992e+01,-9.991016999999999371e+00,1.899732399999999899e+01,9.119429000000000229e+00,1
2.516945000000000210e+00,4.121279000000000359e+00,-1.762198199999999986e+02,-8.800420699999999385e+01,3.525173600000000107e+01,2.992936999999999959e+00,5.329728000000000243e+00,-1.891564999999999941e+01,1.661686200000000113e+01,-1.627569000000000088e+01,1.314653099999999952e+01,6.267794000000000310e+00,1
3.669017999999999891e+00,3.108165000000000067e+00,-2.301276249999999948e+02,8.685816599999999710e+01,1.282497020000000134e+02,3.862248100000000051e+01,4.359436300000000131e+01,-2.762536300000000011e+01,1.636690300000000065e+01,-2.117667799999999900e+01,2.433025100000000052e+01,1.155345400000000033e+01,1
3.272546999999999873e+00,4.730438999999999616e+00,-1.660881669999999986e+02,5.185494000000000270e+00,6.277530999999999750e+01,1.909038200000000174e+01,2.502037500000000136e+01,-2.410081299999999871e+01,1.777396299999999840e+01,-1.685493900000000167e+01,1.294367800000000024e+01,7.678396000000000221e+00,1
3.407036000000000175e+00,5.494517000000000095e+00,-2.392194500000000090e+01,2.062561570000000017e+02,8.963609200000000499e+01,4.096236499999999836e+01,4.157042400000000271e+01,-5.587661099999999692e+01,2.662055499999999952e+01,-2.834635600000000011e+01,2.413107600000000019e+01,1.249000400000000077e+01,1
4.468181999999999654e+00,4.026688000000000045e+00,1.182619210000000010e+02,2.752802090000000135e+02,6.406713899999999740e+01,-1.616084899999999891e+01,2.203763700000000014e+01,-2.013169100000000000e+01,2.339411300000000082e+01,-1.792262200000000050e+01,3.208310500000000332e+01,1.261454600000000070e+01,1
2.493252000000000024e+00,2.987579999999999902e+00,1.819932530000000099e+02,4.848837920000000281e+02,1.091485430000000036e+02,3.133428599999999875e+01,2.859574900000000142e+01,-4.383890800000000354e+01,2.929872999999999905e+01,-2.842654800000000037e+01,3.178468799999999916e+01,1.283062499999999950e+01,1
3.844736999999999849e+00,4.163452000000000375e+00,-2.158457500000000095e+02,7.429744999999999777e+01,1.175489670000000046e+02,1.134188510000000036e+02,7.351311400000000162e+01,-1.119280700000000017e+01,2.688115499999999969e+01,-1.505095099999999952e+01,2.627018299999999940e+01,1.150370299999999979e+01,1
4.554119000000000028e+00,3.942874999999999908e+00,-2.632038789999999722e+02,-1.486412510000000111e+02,4.188466700000000031e+01,4.806240400000000079e+01,5.525492400000000259e+01,-3.422419899999999870e+01,1.770424200000000070e+01,-3.564674899999999980e+01,1.242306899999999992e+01,1.078204799999999963e+01,1
2.795577000000000201e+00,2.170844000000000218e+00,-5.374206199999999711e+01,2.045118190000000027e+02,9.729505399999999327e+01,2.159478500000000167e+01,2.879092999999999947e+01,-4.517931300000000050e+01,2.300588600000000028e+01,-2.411570199999999886e+01,1.101681899999999992e+01,9.479184999999999306e+00,1
2.478559999999999874e+00,4.859583999999999904e+00,1.642246690000000058e+02,3.805521449999999959e+02,9.357885299999999518e+01,2.740686600000000084e+01,2.068610899999999830e+01,-1.199572700000000047e+01,1.280776700000000012e+01,-1.106800800000000073e+01,1.359065599999999918e+01,7.254615000000000258e+00,1
3.709378000000000064e+00,5.459086000000000105e+00,1.562945550000000026e+02,2.504308859999999868e+02,3.709404899999999827e+01,4.680004100000000022e+01,4.536252999999999957e+01,-4.243066000000000315e+01,2.794381600000000176e+01,-1.753142799999999824e+01,2.439883800000000136e+01,1.245467700000000022e+01,1
3.227724999999999955e+00,4.216976999999999975e+00,9.983481600000000356e+01,3.949447509999999966e+02,1.173709329999999937e+02,5.926151699999999778e+01,4.302067399999999964e+01,-4.098355800000000215e+01,2.370078399999999874e+01,-1.892106300000000019e+01,2.313787699999999958e+01,9.652644999999999698e+00,1
2.637760999999999800e+00,4.419286999999999743e+00,9.427904300000000148e+01,2.548214470000000063e+02,6.868114400000000330e+01,1.054099899999999934e+02,5.671930299999999647e+01,-2.180929000000000073e+01,2.596940999999999988e+01,-1.451282800000000073e+01,2.509757400000000160e+01,1.217880899999999933e+01,1
2.156090999999999980e+00,5.016327999999999676e+00,-3.239394409999999880e+02,-1.611558330000000012e+02,5.913631600000000077e+01,8.083770400000000222e+01,3.720582399999999978e+01,-2.724392900000000139e+01,2.122607299999999952e+01,-1.598180999999999941e+01,1.828254499999999894e+01,8.656057999999999808e+00,1
3.108356000000000119e+00,2.956068000000000140e+00,-3.723465899999999920e+02,-2.803688750000000027e+02,3.578577099999999689e+01,2.938769599999999826e+01,3.016450100000000134e+01,-1.981160900000000069e+01,1.674474999999999980e+01,-1.277517300000000056e+01,1.845095699999999894e+01,8.465700000000000003e+00,1
2.536325000000000163e+00,4.883282999999999596e+00,-4.351012610000000222e+02,-2.797640470000000050e+02,5.733463700000000074e+01,2.516865800000000064e+01,4.076338899999999654e+01,-5.120350499999999982e+01,2.829981499999999883e+01,-2.092106300000000019e+01,2.702516200000000168e+01,1.511727100000000057e+01,1
2.648433999999999955e+00,3.728317999999999799e+00,-4.443612219999999979e+02,-1.309479049999999916e+02,1.265060280000000006e+02,9.850723499999999433e+01,4.313065399999999983e+01,-5.160468699999999842e+01,3.464692000000000149e+01,-3.461193300000000050e+01,3.467982500000000101e+01,1.744551500000000033e+01,1
3.472164999999999946e+00,4.006344000000000349e+00,-4.459376159999999913e+02,-6.425411999999999679e+00,1.586233389999999872e+02,2.045434699999999850e+01,5.039685500000000218e+01,-5.515941999999999723e+01,2.377180399999999949e+01,-2.572716600000000042e+01,1.133245400000000025e+01,8.112512000000000612e+00,1
1.511306000000000038e+00,4.009471999999999703e+00,-2.670437630000000127e+02,-1.069655920000000009e+02,5.958823199999999787e+01,4.034168999999999983e+01,3.765157800000000066e+01,-2.907096100000000050e+01,1.768134600000000134e+01,-2.003113300000000052e+01,1.331809200000000004e+01,8.974695000000000533e+00,1
4.988590239999999767e+02,4.794006790000000251e+02,-3.684177700000000044e+01,1.068385037999999895e+03,4.736182489999999916e+02,1.015429567000000020e+03,4.367838510000000269e+02,-7.344193999999999889e+00,4.830556839999999852e+02,-9.950775000000000148e+00,2.083286042000000180e+03,5.042681440000000066e+02,1
2.724867000000000150e+00,4.765442000000000178e+00,-2.691441999999999890e+00,2.333908299999999869e+01,1.111416200000000032e+01,4.607033999999999629e+00,1.227288199999999918e+01,-1.405216000000000065e+01,8.986031000000000546e+00,-1.013522099999999959e+01,7.135623999999999967e+00,4.240950999999999915e+00,1
2.941768000000000161e+00,3.653615999999999975e+00,2.066194399999999831e+01,1.870801529999999957e+02,6.513821599999999989e+01,2.110691399999999973e+01,2.696337799999999874e+01,-3.526165900000000164e+01,1.683819599999999994e+01,-1.435377100000000006e+01,9.834225999999999246e+00,6.093633999999999773e+00,1
2.017209999999999948e+00,3.748006999999999866e+00,6.727482100000000287e+01,1.768005589999999927e+02,4.991475899999999655e+01,3.112961299999999909e+01,1.776763599999999954e+01,-2.623564000000000007e+01,1.313464699999999930e+01,-7.149366999999999805e+00,1.055532900000000041e+01,4.901438999999999879e+00,1
3.002146999999999899e+00,2.805702000000000140e+00,-8.803197000000000116e+01,-2.621814999999999785e+00,3.159629299999999930e+01,2.238336599999999876e+01,1.429167799999999922e+01,-5.794815999999999967e+00,6.490747999999999962e+00,-9.718825000000000713e+00,9.036894999999999456e+00,4.884265000000000079e+00,1
3.624966000000000133e+00,3.217095000000000038e+00,-7.577896800000000610e+01,-4.499880600000000186e+01,1.214583999999999975e+01,2.353954299999999833e+01,1.724950400000000172e+01,-1.280485700000000016e+01,1.064725199999999994e+01,-1.017925600000000053e+01,1.361830800000000075e+01,5.622128000000000014e+00,1
3.772727000000000164e+00,3.088061999999999863e+00,-9.851877199999999846e+01,2.306557999999999886e+00,3.683731099999999969e+01,1.463254200000000083e+01,1.191171800000000047e+01,-1.761402400000000057e+01,1.088537799999999933e+01,-8.918573000000000306e+00,1.364740199999999959e+01,5.232448999999999906e+00,1
2.050756999999999941e+00,4.256636000000000308e+00,-2.281549300000000073e+02,-5.130496399999999824e+01,6.308868900000000224e+01,2.623863499999999860e+01,1.842485699999999937e+01,-2.603316200000000080e+01,1.611193600000000004e+01,-1.100060200000000066e+01,1.630366799999999827e+01,6.467515999999999821e+00,1
4.222057999999999645e+00,3.882460000000000022e+00,-1.694075809999999933e+02,2.141889499999999913e+01,8.778183900000000506e+01,5.157110300000000080e+01,3.348791099999999687e+01,-4.155115800000000092e+01,2.000288499999999914e+01,-1.741525499999999838e+01,2.152753999999999834e+01,9.593783999999999423e+00,1
3.732457000000000136e+00,3.436895999999999951e+00,-2.816993410000000040e+02,-1.397991639999999904e+02,5.292984599999999773e+01,2.607460899999999882e+01,2.261616100000000174e+01,-1.142695600000000056e+01,8.574298000000000641e+00,-8.617924999999999613e+00,1.018631700000000073e+01,4.899714000000000347e+00,1
2.970658999999999939e+00,3.272666000000000075e+00,-2.093865900000000124e+02,-2.616757099999999880e+01,8.518537000000000603e+01,5.617705399999999827e+01,3.460903199999999913e+01,-2.208036399999999944e+01,1.392147100000000037e+01,-1.540101499999999923e+01,2.584102599999999939e+01,9.499003000000000085e+00,1
4.726952999999999960e+00,5.437059999999999782e+00,-1.644922039999999868e+02,-1.433177049999999895e+02,7.580840000000000245e+00,9.198983999999999384e+00,1.116224599999999967e+01,-1.692092999999999847e+01,1.508175300000000085e+01,-1.076600600000000085e+01,1.025660200000000088e+01,5.667125000000000412e+00,1
2.823209999999999997e+00,3.971410000000000107e+00,-1.664269309999999962e+02,-1.371184759999999869e+02,1.053736199999999990e+01,1.860190300000000008e+01,7.912709999999999688e+00,-8.826287000000000660e+00,7.992885000000000240e+00,-6.201365000000000016e+00,6.953000000000000291e+00,3.731469999999999843e+00,1
2.274611000000000161e+00,6.083770000000000344e+00,-1.774858930000000043e+02,-1.229309889999999967e+02,2.233279500000000084e+01,9.149274000000000129e+00,1.425834700000000055e+01,-1.026499899999999954e+01,6.807447999999999944e+00,-6.453876000000000168e+00,6.229320999999999664e+00,3.920325000000000060e+00,1
3.603345000000000020e+00,4.558971999999999802e+00,-1.597438860000000034e+02,2.481017599999999845e+01,7.686914500000000317e+01,1.092082010000000025e+02,6.174349500000000290e+01,-2.050723500000000143e+01,2.088039600000000107e+01,-1.408887999999999963e+01,2.532813399999999859e+01,9.075979000000000241e+00,1
3.529548999999999825e+00,4.984206999999999610e+00,-1.579896589999999890e+02,1.214749800000000057e+01,6.061792200000000008e+01,-2.901270000000000238e-01,1.486633499999999941e+01,-2.911331099999999950e+01,1.758816699999999855e+01,-1.052394900000000000e+01,9.765909999999999869e+00,5.631556999999999924e+00,1
2.752047000000000132e+00,5.576018999999999615e+00,-2.281227069999999912e+02,-1.099135670000000005e+02,4.517133499999999913e+01,2.545367999999999853e+00,1.354153799999999919e+01,-1.870643199999999950e+01,1.398186899999999966e+01,-1.028909799999999919e+01,1.227900999999999954e+01,5.603695000000000093e+00,1
4.996477999999999753e+00,4.920918000000000347e+00,-1.012690020000000004e+02,-4.345881500000000131e+01,2.268361900000000020e+01,1.123909899999999951e+01,1.093023699999999998e+01,-2.587291400000000152e+01,9.912255999999999290e+00,-1.216668199999999977e+01,8.566207999999999601e+00,6.237119999999999997e+00,1
3.667387000000000175e+00,4.449305999999999983e+00,-1.646828100000000106e+01,3.670922000000000196e+01,1.909711199999999920e+01,2.070503799999999828e+01,2.184275799999999990e+01,-1.543394999999999939e+01,1.062948899999999952e+01,-1.771137099999999975e+01,1.044275500000000001e+01,6.894783000000000328e+00,1
3.104775000000000063e+00,2.464405000000000179e+00,6.739320200000000227e+01,1.371209200000000124e+02,3.040608800000000045e+01,3.509995299999999929e+01,1.463345999999999947e+01,-7.184795000000000265e+00,5.544201000000000157e+00,-8.022586000000000439e+00,5.708903000000000283e+00,3.932690000000000019e+00,1
