@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute class {0,1}

@data
6.661985999999999741e+00,1.001512600000000042e+01,1.476998099999999958e+01,2.572094099999999983e+01,2.068857699999999866e+01,1.977571199999999862e+01,4.021201999999999721e+00,-5.563401999999999958e+00,4.067620999999999931e+00,2.507366000000000206e+00,-5.608910999999999980e+00,7.256422999999999845e+00,5.058450999999999809e+00,9.402775000000000105e+00,-1.344881700000000002e+01,1.347958799999999968e+01,3.369073999999999902e+00,2.618406900000000093e+01,8.791610000000000369e+00,1.605070900000000123e+01,-2.951322899999999905e+01,-1.236984799999999929e+01,-2.112553300000000078e+01,1
1.795956100000000077e+01,7.729834000000000316e+00,1.858466800000000063e+01,3.390237900000000337e+01,2.505312100000000086e+01,1.864951599999999843e+01,2.580865999999999882e+00,-6.822295999999999694e+00,3.811557999999999780e+00,2.823282999999999987e+00,1.492367899999999992e+01,2.822105499999999978e+01,4.866640000000000299e+00,2.722634000000000221e+00,-8.035066000000000486e+00,4.531877999999999851e+00,2.587641700000000000e+01,5.012897000000000247e+01,9.076672999999999547e+00,4.093208800000000025e+01,-6.804554000000000435e+00,7.802289000000000030e+00,1.706480999999999915e+00,1
8.086970000000000880e+00,9.155965999999999383e+00,1.426209000000000060e+01,2.822943599999999975e+01,1.975450100000000120e+01,2.492385399999999862e+01,2.812705999999999928e+00,-5.296467999999999954e+00,4.092141999999999946e+00,2.319869000000000181e+00,8.540452000000000155e+00,2.347912900000000036e+01,5.675055000000000405e+00,3.416255000000000042e+00,-2.506114999999999871e+00,7.047200000000000131e+00,3.974316999999999922e+01,4.267886599999999930e+01,1.204981000000000080e+00,4.096332799999999708e+01,1.456248999999999905e+00,1.338197599999999987e+01,7.728280999999999956e+00,1
7.340179000000000009e+00,2.023849999999999927e+00,1.464882799999999996e+01,2.685705499999999901e+01,2.022718899999999920e+01,2.295675699999999964e+01,2.481075000000000141e+00,-5.285669999999999646e+00,5.863101000000000340e+00,2.843167999999999918e+00,8.929826999999999515e+00,2.184124600000000171e+01,5.414736000000000438e+00,6.563169000000000253e+00,-6.451947999999999794e+00,4.861736999999999753e+00,3.250299000000000049e+00,5.024007100000000037e+01,1.737250399999999928e+01,2.917317200000000099e+01,4.593523000000000245e+00,1.347775299999999987e+01,9.209232000000000085e+00,1
-2.111718000000000206e+00,9.222934999999999661e+00,1.236907300000000021e+01,3.724431100000000328e+01,1.925478199999999873e+01,5.872734000000000343e+00,2.768912999999999958e+00,-4.556983999999999924e+00,5.067347999999999963e+00,2.651813000000000198e+00,1.858711999999999920e+00,1.104338399999999965e+01,3.653033999999999892e+00,1.683642000000000083e+00,-1.432992699999999964e+01,3.080064000000000135e+00,-2.442115599999999986e+01,-1.824837499999999935e+01,2.478212000000000081e+00,-2.034518900000000130e+01,-2.493968000000000185e+00,9.444205000000000183e+00,2.610870999999999942e+00,1
-7.631033000000000399e+00,8.022178000000000253e+00,1.964788999999999897e+00,1.347410099999999922e+01,7.111244000000000121e+00,1.129013100000000058e+01,2.905650000000000066e+00,-3.305657000000000068e+00,4.556561999999999557e+00,2.168753999999999849e+00,-1.183999000000000024e+00,8.655298999999999410e+00,3.833518999999999899e+00,7.727503999999999706e+00,-1.611995000000000067e+00,6.285972000000000115e+00,-5.890954500000000138e+01,-2.652312799999999982e+01,1.166496300000000019e+01,-4.049230200000000224e+01,-5.453914199999999823e+01,1.121474300000000035e+01,-3.479611700000000241e+01,1
-9.057764999999999844e+00,4.862851000000000035e+00,3.104855999999999838e+00,1.073770000000000024e+01,6.183148000000000089e+00,-8.430999999999999606e-02,4.756018000000000079e+00,-3.299389000000000127e+00,3.529837000000000113e+00,2.057573999999999792e+00,-2.377568199999999976e+01,-9.752758999999999290e+00,5.563678000000000345e+00,3.023636999999999908e+00,-6.481899000000000299e+00,4.439847999999999573e+00,-7.043802900000000022e+01,-3.772104199999999707e+01,1.224475900000000017e+01,-5.344503300000000223e+01,-4.162995000000000090e+01,-2.246443899999999871e+01,-3.084793200000000013e+01,1
5.196908999999999779e+00,2.698120999999999992e+00,2.066829500000000053e+01,2.724252800000000008e+01,2.491636099999999843e+01,1.737370900000000162e+01,4.519878000000000284e+00,-8.602225999999999928e+00,7.589310000000000223e+00,4.078062000000000076e+00,-1.085286999999999935e+01,1.002499800000000008e+01,7.475474000000000174e+00,8.969782000000000366e+00,-7.144498999999999711e+00,6.640172999999999881e+00,-3.418515000000000015e+01,-3.631499999999999950e+00,1.171090899999999912e+01,-2.205699299999999852e+01,-7.797545999999999644e+00,-1.892455999999999916e+00,-5.366119000000000305e+00,1
-7.076870000000000438e+00,8.418195000000000761e+00,-6.966579999999999995e-01,1.414952899999999936e+01,8.871930000000000760e+00,9.110832999999999515e+00,6.745574000000000403e+00,-8.346149000000000484e+00,6.107587999999999795e+00,3.377749000000000112e+00,-3.493809999999999971e-01,1.617515500000000017e+01,6.883436999999999806e+00,5.648232000000000141e+00,-2.102689999999999948e+00,5.272952000000000083e+00,-3.129658999999999835e+01,1.999460699999999846e+01,2.392610799999999927e+01,-6.327823999999999671e+00,2.096964999999999968e+00,2.207163999999999859e+01,1.074786600000000014e+01,1
-2.543986999999999998e+00,6.333766999999999925e+00,4.934688999999999659e+00,1.195480599999999960e+01,9.255017000000000493e+00,1.504442000000000057e+01,4.271143999999999608e+00,-2.743863999999999859e+00,4.330835999999999686e+00,1.781738999999999962e+00,1.293673399999999951e+01,3.288549299999999675e+01,7.570858999999999561e+00,5.821195000000000341e+00,-6.773582000000000214e+00,7.937255000000000393e+00,-1.181566699999999948e+01,3.424420299999999884e+01,1.681820899999999952e+01,1.537697099999999928e+01,2.604397399999999863e+01,3.365500600000000020e+01,2.960899399999999915e+01,1
-8.622994000000000270e+00,3.903722000000000136e+00,-2.711593000000000142e+00,1.133991900000000008e+01,3.962838999999999778e+00,6.862246999999999986e+00,3.913333000000000172e+00,-6.081758999999999915e+00,6.574734000000000300e+00,3.193880000000000052e+00,9.763797000000000281e+00,2.089311100000000110e+01,4.952411999999999814e+00,4.356079000000000256e+00,-9.115614000000000772e+00,7.906958999999999627e+00,-2.321095000000000130e+00,1.170992789999999957e+02,4.278633200000000159e+01,5.046916800000000336e+01,3.746285999999999916e+01,4.554903500000000349e+01,4.117846800000000229e+01,1
-2.014936700000000158e+01,9.750184000000000850e+00,-2.894204999999999828e+01,-1.860960000000000114e-01,-1.990039499999999961e+01,-3.060229000000000088e+00,4.261322999999999972e+00,-7.349383000000000443e+00,5.058384000000000214e+00,3.264285000000000103e+00,3.102278999999999787e+00,1.790064200000000127e+01,5.609105999999999703e+00,2.999610999999999805e+00,-6.425760999999999612e+00,6.848441000000000223e+00,4.237096999999999980e+01,9.702025700000000086e+01,2.061924499999999938e+01,6.261501100000000264e+01,2.792714199999999991e+01,4.170553600000000216e+01,3.517862600000000128e+01,1
-4.483877900000000238e+01,1.246137099999999975e+01,-4.118544700000000347e+01,-1.576904599999999945e+01,-2.732323900000000094e+01,-1.594465999999999939e+00,6.028204999999999814e+00,-9.368648999999999560e+00,7.354246999999999979e+00,3.883383999999999947e+00,-2.776015999999999817e+00,8.508767999999999887e+00,4.124533999999999700e+00,5.566818999999999740e+00,-5.901520999999999795e+00,2.863856000000000179e+00,1.132474200000000053e+01,4.174942000000000064e+01,1.175285200000000074e+01,3.085924999999999940e+01,2.144864199999999954e+01,2.904931500000000000e+01,2.540131500000000031e+01,1
-8.005390999999999480e+00,7.383086999999999733e+00,-5.047994000000000092e+00,3.904860999999999915e+00,8.418679999999999497e-01,-2.385540800000000061e+01,2.608724000000000043e+00,-4.836962999999999901e+00,3.530752000000000113e+00,2.130084999999999784e+00,-7.607947000000000237e+00,1.729488299999999867e+01,9.930402000000000839e+00,4.818570000000000242e+00,-7.638918999999999571e+00,7.113493000000000066e+00,-2.874112200000000072e+01,-1.738760999999999868e+01,4.293612999999999680e+00,-2.340013199999999927e+01,3.999466400000000021e+01,5.626020799999999866e+01,4.555054799999999915e+01,1
-7.939049999999999718e-01,4.365313000000000443e+00,2.165071999999999885e+00,4.394981999999999722e+00,3.226592999999999822e+00,-1.984611900000000162e+01,4.484429999999999694e+00,-6.839445000000000441e+00,6.068100000000000271e+00,2.821839999999999904e+00,7.763219999999999565e+00,1.983952700000000036e+01,4.844641000000000197e+00,3.004404000000000075e+00,-1.416549299999999967e+01,1.043703700000000012e+01,-3.104632700000000156e+01,-8.990811000000000774e+00,7.814420000000000144e+00,-1.950932800000000000e+01,4.122283099999999934e+01,4.753261799999999937e+01,4.425725899999999768e+01,1
-1.259104699999999966e+01,7.509979000000000404e+00,-1.251563999999999943e+01,8.372467999999999577e+00,-9.890710000000000335e-01,-1.882955600000000018e+01,4.743139000000000216e+00,-5.849555999999999756e+00,5.067696999999999896e+00,2.619689999999999852e+00,1.688790000000000013e-01,3.872724999999999973e+00,1.360030000000000072e+00,2.200254000000000154e+00,-1.790834999999999955e+00,8.257460999999999274e+00,-1.000839969999999965e+02,-6.083928000000000225e+01,1.501033200000000001e+01,-8.540452299999999752e+01,1.530146599999999957e+01,2.919393699999999825e+01,2.227720599999999962e+01,1
-9.882536999999999239e+00,2.806144999999999889e+00,-2.170105099999999965e+01,-9.569419999999999149e+00,-1.693166700000000091e+01,-2.003262700000000152e+01,4.416737000000000357e+00,-4.833702999999999861e+00,4.534513999999999712e+00,2.478743000000000141e+00,-2.164263000000000048e+00,1.219250100000000003e+01,5.673084000000000238e+00,1.979829999999999979e+00,-4.281498000000000026e+00,7.205331000000000152e+00,-8.327402800000000127e+01,-3.169590300000000127e+01,2.144700599999999824e+01,-5.476978400000000136e+01,1.580511899999999947e+01,2.408002199999999959e+01,2.012420399999999887e+01,1
-1.886247799999999941e+01,1.064463899999999974e+01,-3.134972399999999837e+01,-2.679133000000000209e+00,-1.801204500000000053e+01,-1.297183300000000017e+01,3.584734000000000087e+00,-6.857933000000000057e+00,3.287123999999999935e+00,2.704353999999999925e+00,-3.337763999999999953e+00,7.849930999999999770e+00,4.061664000000000385e+00,4.893746000000000151e+00,-1.022192199999999929e+01,5.214601000000000042e+00,-5.393820699999999846e+01,-3.552335899999999924e+01,6.763150000000000439e+00,-4.481072400000000044e+01,8.073919000000000068e+00,1.262483399999999989e+01,1.024916999999999945e+01,1
4.394473999999999769e+00,9.062367999999999313e+00,-2.238354999999999873e+00,1.684603800000000007e+01,5.757977000000000345e+00,-7.049569999999999448e-01,4.215857999999999883e+00,-4.803429000000000393e+00,6.090235999999999983e+00,2.954734000000000194e+00,1.717833999999999861e+01,2.489202999999999832e+01,2.766248000000000040e+00,2.093259999999999899e+00,-4.801885999999999655e+00,7.414841000000000015e+00,-1.976195099999999982e+01,-9.696488000000000440e+00,4.031899000000000122e+00,-1.605605800000000016e+01,1.970458299999999952e+01,3.746312600000000259e+01,2.627104699999999937e+01,1
-7.032962999999999631e+00,6.837692999999999799e+00,-8.501473000000000724e+00,-4.826880000000000059e-01,-5.335651000000000366e+00,-8.211921999999999500e+00,2.143937000000000204e+00,-2.791519000000000084e+00,2.522947999999999968e+00,1.332888000000000073e+00,-2.411688999999999972e+00,5.958580999999999683e+00,3.075320000000000054e+00,5.910025000000000084e+00,-6.797178999999999860e+00,1.588200000000000056e+00,-1.557070000000000121e-01,3.104040200000000027e+01,1.206707399999999986e+01,1.077704999999999913e+01,5.438780999999999644e+00,1.364005099999999970e+01,9.671604999999999563e+00,1
-1.235905400000000043e+01,6.148737999999999815e+00,-2.143475199999999958e+01,1.078079000000000010e+00,-1.223607100000000081e+01,-1.338211399999999962e+01,3.479308000000000067e+00,-6.328058999999999656e+00,5.047708000000000084e+00,3.456191000000000013e+00,-1.802164600000000050e+01,-5.887693999999999761e+00,4.615279000000000131e+00,3.704200000000000159e+00,-5.387127000000000443e+00,1.139015700000000031e+01,-2.029300399999999982e+01,5.338839000000000112e+00,1.086909999999999954e+01,-7.195027999999999757e+00,-6.769903000000000226e+00,2.671875000000000000e+00,-1.241170000000000107e+00,1
-2.324456899999999848e+01,9.013344999999999274e+00,-2.427004300000000114e+01,-9.314353000000000549e+00,-1.517534900000000064e+01,-2.102658100000000019e+01,5.718700000000000117e+00,-3.576709999999999834e+00,5.798790999999999585e+00,2.927633999999999848e+00,-1.777075200000000166e+01,-5.649011999999999922e+00,4.890298999999999729e+00,7.614384000000000263e+00,-1.095034500000000044e+01,6.608367000000000324e+00,-1.546890199999999993e+01,4.345640000000000391e+00,8.014808999999999628e+00,-7.088011999999999979e+00,-1.627018899999999846e+01,-2.109697000000000155e+00,-1.052958399999999983e+01,1
-2.304937299999999922e+01,8.294328000000000145e+00,-2.022931399999999869e+01,-4.940803999999999974e+00,-1.391137200000000007e+01,-1.495105200000000067e+01,2.697798000000000140e+00,-4.076035000000000075e+00,5.307574999999999932e+00,2.625251000000000001e+00,-1.323632899999999957e+01,-3.219400000000000039e-02,5.052394999999999747e+00,6.319507999999999903e+00,-7.228627999999999609e+00,7.190269999999999939e+00,-4.445726999999999762e+00,6.796126000000000111e+00,4.421502000000000265e+00,-4.013309999999999933e-01,-1.572762900000000030e+01,-1.845555999999999974e+00,-1.070191100000000084e+01,1
-5.906729000000000340e+00,9.813703000000000287e+00,5.795855999999999675e+00,1.802753399999999928e+01,1.132008500000000062e+01,-2.786982000000000070e+00,3.572886000000000006e+00,-5.848276000000000252e+00,1.518137999999999987e+00,1.705551999999999957e+00,-1.869195099999999954e+01,-1.484409999999999896e-01,6.989450999999999858e+00,3.322980999999999963e+00,-7.041838000000000264e+00,5.858567999999999998e+00,-2.310262099999999919e+01,2.515260000000000273e-01,8.898505999999999361e+00,-1.463650200000000012e+01,-1.263000700000000087e+01,-3.824000000000000142e-03,-7.643032999999999966e+00,1
-1.184528500000000051e+01,1.622156899999999879e+01,-1.190560999999999936e+01,1.530545900000000081e+01,-3.633621000000000212e+00,2.107571000000000083e+00,1.666455000000000020e+00,-5.555767999999999596e+00,5.582031999999999883e+00,2.890181000000000111e+00,-2.371760099999999838e+01,-3.893567000000000000e+00,7.495781000000000027e+00,7.650985999999999621e+00,-6.928607000000000404e+00,2.674688000000000176e+00,-1.104463299999999926e+01,8.477176999999999296e+00,7.173316999999999943e+00,6.704489999999999617e-01,-2.004885600000000068e+01,7.174332999999999849e+00,-8.481780999999999793e+00,1
-3.069960000000000022e+00,7.283112000000000030e+00,-6.714046999999999876e+00,9.370450999999999198e+00,-2.079953000000000163e+00,-7.540582999999999814e+00,4.806681000000000203e+00,-7.077405999999999864e+00,6.600206000000000017e+00,3.621081000000000216e+00,-2.299651400000000123e+01,1.557401999999999953e+00,9.036217000000000610e+00,2.245117000000000029e+00,-4.127950000000000230e+00,5.001140000000000363e+00,8.499237000000000819e+00,2.648553599999999975e+01,7.480363999999999791e+00,1.355322899999999997e+01,-1.103411200000000036e+01,3.330681999999999920e+00,-4.402014999999999567e+00,1
3.204528999999999961e+00,4.058035000000000281e+00,3.371776999999999802e+00,1.326104199999999977e+01,1.009793900000000022e+01,7.982008999999999688e+00,6.855075000000000252e+00,-4.549013000000000417e+00,4.305540999999999840e+00,2.307787999999999951e+00,-2.118233000000000033e+00,1.175837600000000016e+01,5.090645999999999560e+00,5.209558999999999607e+00,-8.715177000000000618e+00,4.659332000000000029e+00,4.181421999999999883e+01,6.392561899999999753e+01,8.730467000000000866e+00,5.012331300000000311e+01,-2.470459999999999878e-01,7.600190999999999697e+00,2.224018000000000050e+00,1
1.174749999999999961e+00,5.316815000000000069e+00,7.429099999999999593e-02,1.190111399999999975e+01,8.317436999999999969e+00,1.006612600000000057e+01,3.937625999999999848e+00,-3.269292999999999783e+00,3.563607000000000191e+00,1.849517999999999995e+00,-6.107430000000000359e-01,2.002731500000000153e+01,8.286454000000000875e+00,4.681087999999999916e+00,-1.053097799999999928e+01,6.251318999999999626e+00,3.922019199999999728e+01,5.880128299999999797e+01,7.203965000000000174e+00,4.731133899999999670e+01,7.265277000000000207e+00,1.121436500000000080e+01,9.709089999999999776e+00,1
-5.206340000000000412e-01,9.797986999999999114e+00,3.754828999999999972e+00,2.319954999999999856e+01,1.081106699999999954e+01,6.763416999999999568e+00,6.936280000000000001e+00,-5.043987999999999694e+00,5.827490000000000059e+00,3.277773999999999965e+00,-1.018208100000000016e+01,1.839220800000000011e+01,1.084118899999999996e+01,1.244817199999999957e+01,-7.065650999999999904e+00,8.241778999999999300e+00,5.392291000000000167e+00,6.518480099999999311e+01,2.121076100000000153e+01,3.667591800000000291e+01,7.612357000000000262e+00,2.090241400000000027e+01,1.372120999999999924e+01,1
-1.828807799999999872e+01,4.480822600000000193e+02,-1.008115300000000047e+01,1.015009840000000054e+03,2.465571539999999970e+02,2.580894609999999716e+02,4.809311400000000276e+02,-4.549598999999999727e+00,2.056906723000000056e+03,4.979287410000000023e+02,-1.318089000000000066e+00,1.033558950999999979e+03,4.449754609999999957e+02,4.398497140000000059e+02,-4.499329000000000356e+00,1.454600218000000041e+03,-2.899030399999999830e+01,1.022710935999999947e+03,4.510728379999999902e+02,2.415091679999999883e+02,-8.996170000000000000e-01,1.039943786000000046e+03,2.611964280000000258e+02,0
